id_municipio,regiao,total_estabelecimentos,estabelecimentos_com_orientacao,prop_orientacao,alta_assistencia,produtividade_agropecuaria,valor_producao_agropecuaria,area_estabelecimentos_ha,area_media_estab,temperatura_media,temperatura_maxima,dias_quentes,precipitacao_anual,precipitacao_extrema,dias_secos,carbono_solo,teor_argila,teor_areia,pib_total,pib_agropecuaria,pib_industria,pib_servicos,populacao_total,area_municipio,pib_percapita,densidade_demografica,valor_pronaf,contratos_pronaf
4208500,Sul,1687,1221,0.7237700059276823,1,6.628115015974441,165968.0,25040.0,14.842916419679906,17.961536407470703,25.27193260192871,24.4711971282959,1479.231689453125,109.7328872680664,21.468889236450195,57.94782638549805,39.78641891479492,19.641714096069336,831857.0,127907.0,166522.0,348012.0,24622,337.1383527559189,33.78511087645195,73.03233167846024,49998951.85,1199
4208609,Sul,487,352,0.7227926078028748,1,5.721145804293282,82087.0,14348.0,29.462012320328544,19.00511932373047,25.41178321838379,21.07829093933105,1774.114990234375,150.74462890625,24.64661026000977,71.29004669189453,51.24170303344727,11.582199096679688,141481.0,58190.0,15370.0,35376.0,3990,182.7918715007592,35.45889724310777,21.828104101354576,13348468.51,575
4208708,Sul,882,478,0.5419501133786848,1,3.418520986009327,76968.0,22515.0,25.527210884353742,18.71598052978516,26.660171508789062,29.79767417907715,2157.6923828125,191.8015594482422,15.0,55.52729034423828,34.05219268798828,31.631755828857425,322630.0,78063.0,57457.0,111187.0,10539,431.278667308165,30.61296138153525,24.436636446173868,29472459.31,310
4208807,Sul,591,149,0.2521150592216582,1,4.674660596699455,57503.0,12301.0,20.81387478849408,21.04427528381348,28.14067268371582,39.46933364868164,1418.18701171875,200.9273376464844,16.0,55.0575065612793,21.196775436401367,53.04216003417969,473335.0,80159.0,78925.0,194052.0,19527,326.81774528900246,24.24002662979464,59.74889760876486,7451404.28,204
4208906,Sul,711,308,0.43319268635724334,1,1.9320642881568448,33900.0,17546.0,24.67791842475387,19.59165954589844,26.422697067260746,25.44471549987793,2038.32275390625,138.27008056640625,15.0,52.93157958984375,36.00848388671875,37.22776794433594,8523055.0,71530.0,3128722.0,3123963.0,170835,531.8601157139803,49.89056692129833,321.20287826182914,2441412.36,84
4208955,Sul,266,177,0.6654135338345865,1,3.951971594094562,21147.0,5351.0,20.116541353383457,20.389068603515625,26.820587158203125,20.47178268432617,1804.166748046875,153.0529327392578,17.112871170043945,57.21537399291992,43.38086318969727,17.06877326965332,37699.0,12656.0,1538.0,9522.0,1625,68.6207674456949,23.199384615384616,23.680877677242425,7729086.45,237
4209003,Sul,837,379,0.45280764635603343,1,3.4870689655172415,69574.0,19952.0,23.83751493428913,18.77975845336914,25.35816764831543,21.83906936645508,1779.6531982421875,157.58230590820312,21.446149826049805,70.45639038085938,49.6423225402832,12.246521949768066,1577136.0,56608.0,310365.0,864624.0,29608,242.04542410962983,53.26722507430424,122.32414683695744,8674792.0,375
4209102,Sul,1476,503,0.3407859078590786,1,2.2884375260134853,82473.0,36039.0,24.416666666666668,20.42734909057617,27.32259178161621,29.05245018005371,2047.454833984375,154.59573364257812,15.308547973632812,63.63348007202149,36.43233489990234,34.253196716308594,27388124.0,88447.0,7348859.0,11873688.0,577077,1130.0467611882018,47.46008591574434,510.6664784324723,3992182.91,113
4209151,Sul,605,311,0.5140495867768595,1,1.9768048311830908,28806.0,14572.0,24.08595041322314,18.788724899291992,25.980587005615234,26.95167732238769,1597.154052734375,137.04661560058594,24.989866256713867,63.30397415161133,35.505374908447266,24.32468605041504,108764.0,33174.0,17240.0,27839.0,4887,406.2607502568116,22.25578064252097,12.029220142262714,3540139.47,167
4209177,Sul,337,190,0.5637982195845698,1,3.5520563171545017,28761.0,8097.0,24.026706231454007,19.58485984802246,25.918893814086918,22.27171897888184,1783.4644775390625,145.54269409179688,24.82624244689941,65.18936157226562,55.15567779541016,11.705531120300291,52781.0,16809.0,5416.0,13404.0,2127,91.61576525848996,24.814762576398685,23.216528225232416,6104775.25,243
